taluka,revenue_circle,lat,lon,year,geocode_flag,LST_anom_C,LST_mean_C,NDVI_anom,NDVI_mean,NDVI_peak,SM_anom,SM_mean,SPI30_mean,VHI_mean,cumRain_mm,drySpellDays,tmax_K_mean,tmax_anom_K,dry_spell_julaug,gdd_surplus,heavy_rain_days,june_rain_mm,lst_anom_augsep,ndvi_slow_greenup,oct_rain_mm,sm_wet_days,farmers_total,area_ha,sum_insured_rs,claim_total_lac,claim_yield_lac,claim_local_lac,claim_prevented_lac,claim_postharvest_lac,claim_midterm_lac,rate_total,rate_yield,rate_local,rate_prevented,rate_postharvest,rate_midterm,rule_VHI_mean,rule_drySpellDays,rule_dry_spell_julaug,rule_cumRain_mm,rule_heavy_rain_days,rule_sm_wet_days,rule_lst_anom_augsep,rule_gdd_surplus,trigger_drought,trigger_flood,trigger_heat,trigger_any
Ralegaon,Ralegaon,20.3277662,78.6036857,2025,ok,-3.5662391897821304,31.205693044617753,0.0243079101461155,0.6142922839761604,0.8385321861366946,0.0109851243686733,0.4395034548608296,-911.4692398814188,0.7397352378466443,1272.6639742757686,86.05203652017596,303.5362368044034,-0.7388601120807049,20.25937840011353,-0.2611019802946353,2.700790008988126,56.42713117697133,-3.218699713251409,0.0905737559556884,110.03737406871667,108.26377785136478,744.0,1274.6,73914144.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True
Ralegaon,Wadaki,20.3277662,78.6036857,2025,fallback_taluka,-3.5662391897821304,31.205693044617753,0.0243079101461155,0.6142922839761604,0.8385321861366946,0.0109851243686733,0.4395034548608296,-911.4692398814188,0.7397352378466443,1272.6639742757686,86.05203652017596,303.5362368044034,-0.7388601120807049,20.25937840011353,-0.2611019802946353,2.700790008988126,56.42713117697133,-3.218699713251409,0.0905737559556884,110.03737406871667,108.26377785136478,647.0,1165.18,67524944.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True
Ralegaon,Wadhona,20.0099074,78.362968,2025,ok,-3.768162038135521,29.849711413045963,-0.0518365223285738,0.5686202439242694,0.7823319287812728,0.0128874494678148,0.4396216382833777,-905.4960624529914,0.7317588798439777,1421.4013972755267,75.01189460714623,303.2052721516286,-0.7835479872430101,18.074969197232488,-0.2729227051027286,4.339730831200835,68.44874732523155,-2.980902196031245,0.3455506065200908,109.60517706050884,110.72680314662117,821.0,1384.68,80274747.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,True,False,False,False,False,True,False,True
Ralegaon,Warad,20.3277662,78.6036857,2025,fallback_taluka,-3.5662391897821304,31.205693044617753,0.0243079101461155,0.6142922839761604,0.8385321861366946,0.0109851243686733,0.4395034548608296,-911.4692398814188,0.7397352378466443,1272.6639742757686,86.05203652017596,303.5362368044034,-0.7388601120807049,20.25937840011353,-0.2611019802946353,2.700790008988126,56.42713117697133,-3.218699713251409,0.0905737559556884,110.03737406871667,108.26377785136478,741.0,1306.76,74357406.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True
Ralegaon,Zadgaon,20.3647045,78.5494566,2025,ok,-3.117623673030942,31.439462106168087,0.0102485493714073,0.6032370741585609,0.8267536693181423,0.0105816300959606,0.4378823097045551,-913.6473320857529,0.7060268592984817,1250.9732786979096,85.07754137115839,303.4666245593244,-0.7562932935989632,20.933096926713944,-0.2584041843091368,2.2160283687943263,60.11565138754727,-2.5804450359849382,0.194960227877126,113.30316618255785,108.2607092198581,624.0,1010.93,58583180.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True
Umarkhed,Bitargaon,19.5434015,77.9196095,2025,ok,-4.667224757764395,29.53913544935807,-0.0357385128793099,0.5841554645977396,0.7707985243447469,0.0189652067543163,0.390241384231749,-904.1158298345728,0.7526009116781418,1317.3609857348238,68.02886352829286,302.23864389287274,-0.8822937856023552,16.44417498811221,-0.2266195329675497,2.2808844507845927,63.68856845585261,-2.8418486650912156,0.6589715562103464,129.31249308996007,106.9749881122206,2617.0,3408.95,198155659.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,True
Umarkhed,Chatari,20.022095,78.0492353,2025,ok,-4.191276683887794,30.418289900302863,-0.0464163553557585,0.5845515727765342,0.784967853208401,0.0102152783205655,0.4257261451270621,-905.2898095957628,0.748074400311597,1329.486308316801,76.62373234764476,303.0825247492686,-0.793748920652694,17.998294000568666,-0.2606953725508382,1.6119799071178085,55.417879679354066,-2.934953326505039,0.9666899631599524,102.60267088518223,106.77532935266797,3963.0,4717.13,272824431.84,4.0,4.0,0.0,0.0,0.0,0.0,0.0014661443526237,0.0014661443526237,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,True
Umarkhed,Darathi,19.5982171,77.9140993,2025,fallback_taluka,-4.653005127031502,28.480520049112823,-0.0478592791173404,0.6079279543624871,0.8101487136239447,0.0210139386362091,0.3893847405514875,-894.345824408564,0.7567993945571807,1379.4101234782645,69.5448669201521,302.2297687642116,-0.8800443959396111,18.48441064638783,-0.2218326397499106,2.7817965779467673,64.78389151736444,-2.8846180354063446,0.8136595795225089,126.41081942655109,109.29643536121668,1464.0,1821.25,106201214.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,True
Umarkhed,Dhanki,19.566954,77.8423365,2025,ok,-5.21186291374523,29.86907068144618,-0.0171541123042789,0.5789744844234848,0.7617600073649071,0.0176119889662065,0.407704682270655,-894.0527415186358,0.7498625405038277,1322.9396736250324,68.13179289687632,302.1943670164286,-0.8850611457095826,17.255740978462416,-0.2216539956889009,3.0,67.2212382023368,-3.4750596650976804,0.6596581257498547,124.52347689352068,106.6260162601626,2352.0,3205.56,185632536.68,1.0,1.0,0.0,0.0,0.0,0.0,0.0005386986666695,0.0005386986666695,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,True
Umarkhed,Kupti,19.6557633,77.638042,2025,ok,-4.727842431225467,29.03190292674763,-0.0018909025881334,0.5912151356599877,0.7856568355061616,0.0157631324491244,0.4038112043168461,-872.2675254975583,0.7137202145137077,1317.4231599615596,78.5254229233986,302.2289092960173,-0.8584910319709264,19.708943166698347,-0.2122793817785011,2.198298802509028,62.88220226834781,-2.5830679188117935,0.8075562204649613,117.04775526499982,104.12782740923782,3314.0,4145.91,240260592.17,6.0,6.0,0.0,0.0,0.0,0.0,0.0024972884424402,0.0024972884424402,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,True
Umarkhed,Mulava,19.5982171,77.9140993,2025,fallback_taluka,-4.653005127031502,28.480520049112823,-0.0478592791173404,0.6079279543624871,0.8101487136239447,0.0210139386362091,0.3893847405514875,-894.345824408564,0.7567993945571807,1379.4101234782645,69.5448669201521,302.2297687642116,-0.8800443959396111,18.48441064638783,-0.2218326397499106,2.7817965779467673,64.78389151736444,-2.8846180354063446,0.8136595795225089,126.41081942655109,109.29643536121668,3227.0,4123.89,238876450.99,11.0,11.0,0.0,0.0,0.0,0.0,0.0046048909193064,0.0046048909193064,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,True
Umarkhed,Ningnur,19.672191,77.8497648,2025,ok,-5.114586341501038,29.08160327506488,-0.0314257254422318,0.5583087975332391,0.7784654697018272,0.0193276493421516,0.3659639652026624,-876.3388354669937,0.730667685501875,1374.30461948577,73.70389548693585,302.4636925149351,-0.8749965593193267,20.27187648456056,-0.2347538164240995,2.8695011876484564,66.41895521633697,-3.739097594107794,1.0632562668471617,112.86234848819986,105.43102137767217,2298.0,3102.71,181073961.59,10.0,10.0,0.0,0.0,0.0,0.0,0.0055226051897194,0.0055226051897194,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,True
Umarkhed,Umerkhed,19.5982171,77.9140993,2025,fallback_taluka,-4.653005127031502,28.480520049112823,-0.0478592791173404,0.6079279543624871,0.8101487136239447,0.0210139386362091,0.3893847405514875,-894.345824408564,0.7567993945571807,1379.4101234782645,69.5448669201521,302.2297687642116,-0.8800443959396111,18.48441064638783,-0.2218326397499106,2.7817965779467673,64.78389151736444,-2.8846180354063446,0.8136595795225089,126.41081942655109,109.29643536121668,1790.0,2128.69,123250060.19,1.0,1.0,0.0,0.0,0.0,0.0,0.0008113586301365,0.0008113586301365,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,True
Umarkhed,Vidhul,19.5982171,77.9140993,2025,fallback_taluka,-4.653005127031502,28.480520049112823,-0.0478592791173404,0.6079279543624871,0.8101487136239447,0.0210139386362091,0.3893847405514875,-894.345824408564,0.7567993945571807,1379.4101234782645,69.5448669201521,302.2297687642116,-0.8800443959396111,18.48441064638783,-0.2218326397499106,2.7817965779467673,64.78389151736444,-2.8846180354063446,0.8136595795225089,126.41081942655109,109.29643536121668,3041.0,3783.61,219392269.32,4.0,4.0,0.0,0.0,0.0,0.0,0.00182321829862,0.00182321829862,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,True
Wani,Bhalar,20.0319634,79.0135002,2025,ok,-4.155481807990651,30.21740102537367,-0.0528980249216878,0.496508909552765,0.7020760518834396,0.0155554184652553,0.4506679732716191,-884.2031683050624,0.7104724154381431,1602.5823982218435,73.00767845293392,303.6613625475186,-0.7281791977705662,14.143710304294252,-0.2598630206865963,3.1931462697886053,51.89950804141788,-2.7372488918858444,1.2243070362473345,133.67621182909747,110.53763389894776,802.0,1218.91,71943200.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,True,False,False,False,False,True,False,True
Wani,Ganeshpur,20.0294706,78.5393657,2025,ok,-3.892529339717904,31.222699503963568,-0.0184002907386129,0.5827214826747954,0.7859359922294215,0.0143251966516665,0.4337050716294953,-895.7172518550097,0.730997013053844,1456.248622196964,70.0075861741975,303.15203473285317,-0.7708282802381236,13.989853492010807,-0.2688753202611316,4.3208951685553085,64.89544788098274,-3.086046889482537,0.9440305137347345,112.6899125079334,108.25830923142571,578.0,1068.34,62616769.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,True,False,False,False,False,True,False,True
Wani,Kayar,19.9082,78.9038,2025,ok,-4.295673694857465,30.73334045122537,-0.0345644669943783,0.6003551427547805,0.8003267520982504,0.0165813510329821,0.4452378952249061,-897.3865376997102,0.7439145784761987,1560.6471877776892,72.27219243725389,303.5365527435955,-0.7565140626502297,15.62893201119704,-0.2632647431893664,2.27935664468378,65.71744916180987,-3.2021758365686326,0.6865901654891172,130.73621239547276,111.0053138492196,1143.0,1989.02,117470886.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,True
Wani,Punwat,19.9544512,79.0523493,2025,ok,-4.018376261047834,30.795520789246893,-0.0379329659060681,0.4810074345340145,0.6868601045296169,0.0141706351922868,0.4471312061948975,-886.8397714669195,0.702822307904902,1591.7264126309808,70.31548494190183,303.7064086321831,-0.6958000028019848,13.46971780886886,-0.2589998009397093,3.707991463125444,54.300985396867645,-3.0626618731144513,1.3354428879565765,135.0580611116377,109.8234289779464,920.0,1396.14,82664273.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,True,False,False,False,False,True,False,True
Wani,Rajur,20.1052866,78.9070487,2025,ok,-4.429081762848874,30.71483097775226,-0.0216256637278735,0.5535425079192182,0.7672550044989588,0.0147861185188241,0.4425157561045992,-884.7108883927166,0.7399972265766697,1527.0560396795677,68.79782145394273,303.69092220421567,-0.7537550881579425,13.520151551030075,-0.2673835629228916,2.796684821217145,54.6408434747494,-2.9704220038184026,0.7835764349308582,114.77632833870275,112.99005446365148,938.0,1621.51,95531878.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,True,False,False,False,True,False,True
Wani,Rasa,19.9774023,78.8488126,2025,ok,-4.453392664498887,30.119070305480708,-0.0177787888063425,0.6070010819236596,0.816313371328365,0.0176677311882935,0.4519224318904949,-898.9066145215526,0.7438075213847051,1535.9574453485272,71.05304826016878,303.24513014664007,-0.7659506884765693,14.78690622925951,-0.2503500893122935,2.4232009102114342,65.03481572387118,-3.4599356916288166,0.8542009787077741,126.48230991774544,113.46686261496158,886.0,1535.63,90051393.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,True,False,False,False,True,False,True
Wani,Shindola,19.8728245,79.0340137,2025,ok,-4.659820196692055,30.01306914002661,0.0032812201525816,0.5984325976953343,0.7592392691573492,0.0126937464645744,0.4463761804528069,-909.396840945764,0.7655386039491541,1563.034809617705,72.35745790846572,303.6996283439908,-0.7123564365667996,15.77486364714252,-0.2677381866788593,3.5494901588807215,58.1167219943346,-3.0063671454205623,0.3306339739865545,134.41007321449516,108.36134692909648,696.0,1125.22,66691229.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,True,False,False,False,False,True,False,True
Wani,Shirpur,20.120056,77.9114342,2025,ok,-3.5923896566359,30.7571396284844,-0.0545000303928378,0.5354199015537766,0.7779483271771551,0.0090060810802007,0.4238133598059697,-905.5742183756216,0.6931746671051261,1237.7697104314498,83.80007578269311,303.08863296724485,-0.7810115639508434,20.17808932884952,-0.2491649949180024,0.9311798418036282,58.060219307838146,-2.3464838332188234,1.3665530141592075,88.65578621901788,104.71718846208496,1334.0,2454.04,145020721.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False
Wani,Wani,20.0574,78.9565,2025,ok,-4.33335759653827,30.93682439089513,-0.0253259553473792,0.5396543079455686,0.7164881532977255,0.0151946673424456,0.4473492824841566,-883.782592370706,0.747562103694286,1583.2872035348937,71.3444681355129,303.65772963591263,-0.7403226096648242,13.695095948827287,-0.2644318638064541,3.38019426676143,53.91233541649254,-3.0823206376385093,0.6782216326965668,126.75403147546128,112.01056621653632,484.0,826.39,48684555.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,True,True,False,False,False,True,False,True
Yavatmal,AkolaBajar,20.390344,78.1328518,2025,fallback_taluka,-3.0795254791257256,31.32017890216619,-0.0051048343477318,0.5381915247493549,0.6641187697216807,0.0172377873764779,0.3849792215424109,-917.9925120715308,0.7275737532442988,1203.2421942515637,87.41068305365167,302.54886693944667,-0.8005971164692784,21.71935712597496,-0.2195237572970353,0.8134719924367764,44.04839768650453,-2.6389477873855527,0.4879158541629735,90.43288883593756,111.05696052942572,923.0,1447.29,84214933.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True
Yavatmal,Arjuna,20.3231288,78.0691954,2025,ok,-3.735741001537136,28.94368396415337,0.0009277879588029,0.6228751255878724,0.7909631745093412,0.01550754637413,0.4095351870451965,-907.0870406135028,0.7757622839614537,1205.451738036111,83.8572036704191,302.73453850401916,-0.7950898184367486,19.75409138208306,-0.228060289725616,1.0748746570806929,44.79448903290139,-2.238802562149547,0.5167297233388511,85.38731530307693,109.47067448680352,519.0,873.12,50690940.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False
Yavatmal,Hivri,20.390344,78.1328518,2025,fallback_taluka,-3.0795254791257256,31.32017890216619,-0.0051048343477318,0.5381915247493549,0.6641187697216807,0.0172377873764779,0.3849792215424109,-917.9925120715308,0.7275737532442988,1203.2421942515637,87.41068305365167,302.54886693944667,-0.8005971164692784,21.71935712597496,-0.2195237572970353,0.8134719924367764,44.04839768650453,-2.6389477873855527,0.4879158541629735,90.43288883593756,111.05696052942572,646.0,967.96,55715972.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True
Yavatmal,Kapra(Methad),20.390344,78.1328518,2025,fallback_taluka,-3.0795254791257256,31.32017890216619,-0.0051048343477318,0.5381915247493549,0.6641187697216807,0.0172377873764779,0.3849792215424109,-917.9925120715308,0.7275737532442988,1203.2421942515637,87.41068305365167,302.54886693944667,-0.8005971164692784,21.71935712597496,-0.2195237572970353,0.8134719924367764,44.04839768650453,-2.6389477873855527,0.4879158541629735,90.43288883593756,111.05696052942572,736.0,1289.74,73785647.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True
Yavatmal,Kolambi,20.2557077,78.1644693,2025,ok,-3.316986968544607,29.89063903268046,0.0126833796268916,0.6387530043829391,0.7959412845230347,0.0157545998312705,0.3896334547403203,-909.3837014213932,0.7581506804341864,1293.3796618358317,83.55750579552446,302.91871921535306,-0.796302604663355,19.088328523442303,-0.2437025041407527,1.8322846193878033,51.82799850920729,-2.180405691919739,0.2896445679815483,95.4386665767534,110.27728627525192,631.0,1015.51,58837143.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,True
Yavatmal,Lohara,20.3903836,78.09111,2025,ok,-3.2728766699415055,30.325695520455135,-0.0193312070455195,0.5533483575861192,0.7009446264388184,0.0184517310497255,0.3774663781929095,-916.821323898056,0.7458789233063905,1197.2612948155152,86.21901881085167,302.5206064011526,-0.8050708979431468,20.656016636733145,-0.2184806240751625,0.7859438510256169,43.767173785628614,-2.7909900352584645,0.523482001465409,88.37472163832203,111.97561206163157,84.0,158.84,9117266.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,False,True,True,False,True
Yavatmal,Moha,20.431961,78.1467047,2025,ok,-2.9873921285279375,30.24163552319836,-0.0108581866370517,0.6185881142537594,0.7508814252971343,0.0159091947321755,0.3964326391925327,-918.1369765577356,0.7496784920736751,1206.2488049013732,89.0012760527435,302.66106164259725,-0.8071454859123639,23.150716007372743,-0.2273085008970775,1.1507632685854718,44.996457145488485,-2.0308021829593805,0.2824248009262541,92.5849544975278,110.29694219953684,109.0,236.84,13496443.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True
Yavatmal,Savargad,20.390344,78.1328518,2025,fallback_taluka,-3.0795254791257256,31.32017890216619,-0.0051048343477318,0.5381915247493549,0.6641187697216807,0.0172377873764779,0.3849792215424109,-917.9925120715308,0.7275737532442988,1203.2421942515637,87.41068305365167,302.54886693944667,-0.8005971164692784,21.71935712597496,-0.2195237572970353,0.8134719924367764,44.04839768650453,-2.6389477873855527,0.4879158541629735,90.43288883593756,111.05696052942572,458.0,869.5,50229657.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True
Yavatmal,Yavatmal,20.390344,78.1328518,2025,ok,-3.0795254791257256,31.32017890216619,-0.0051048343477318,0.5381915247493549,0.6641187697216807,0.0172377873764779,0.3849792215424109,-917.9925120715308,0.7275737532442988,1203.2421942515637,87.41068305365167,302.54886693944667,-0.8005971164692784,21.71935712597496,-0.2195237572970353,0.8134719924367764,44.04839768650453,-2.6389477873855527,0.4879158541629735,90.43288883593756,111.05696052942572,64.0,120.22,6885351.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True
Yavatmal,Yelabara,20.2378443,78.3127059,2025,ok,-3.6876011843927423,28.586695222194972,-0.0075966235060022,0.6061494928227646,0.7787842019351329,0.0130374185154284,0.4253012372421673,-913.8030888816882,0.753483573673971,1343.7589919557076,83.37336172226166,303.0400642116731,-0.7965921519217143,18.92566832268749,-0.2554329723979143,2.7745445942749,54.64056685629052,-1.958556667248176,0.204549218140096,105.20728948799452,111.26784953867995,860.0,1532.86,89446059.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,True,False,False,False,True,False,True
Zari-Jamani,Khadakdhoa,19.8840542,78.7034196,2025,fallback_taluka,-4.238519656743424,29.468120045940903,-0.0195932723404535,0.6312773609711437,0.7913888126148557,0.0177339120618837,0.4081396205970783,-895.107327041056,0.7790447420484301,1536.3756684932162,71.3121946592041,303.2414634121121,-0.7840059603179267,16.1211402551819,-0.2624055737119064,1.9490110515581271,71.72854301852738,-3.545912324562296,0.2091647400557233,123.64245128975372,110.07589052791351,969.0,1780.41,104304129.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,True
Zari-Jamani,Matharjun,19.8945567,78.6676883,2025,ok,-4.042820673675032,29.883111967300657,-0.0297942709012652,0.6232938599507537,0.7946218931192722,0.0170456040115934,0.4126284608688915,-897.6876416039944,0.7758995408200643,1521.3171964490762,70.14621186963325,303.20007057607296,-0.7873171261220064,15.709900849186392,-0.2623468134282723,2.080696427724275,68.93284058199671,-3.2124509446891603,0.3110497172059715,123.23187821262611,109.53437070069732,1719.0,3043.68,176768099.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,True
Zari-Jamani,Mukutban,19.8085935,78.8536126,2025,ok,-4.487826723377752,29.747029740626783,0.0113861901419404,0.6249020272122833,0.756884461158829,0.0170539827522837,0.4156978362906356,-915.6249632690656,0.7720355895098704,1495.9265331185966,69.78456866280726,303.5696732205515,-0.7798219747718476,15.646151656069096,-0.278878320045635,1.0163708835531935,64.70957864072719,-2.559120983205245,0.02261187301286,128.5416459038117,111.02628831735788,1929.0,3247.77,190541614.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,True
Zari-Jamani,Shibla,19.8840542,78.7034196,2025,fallback_taluka,-4.238519656743424,29.468120045940903,-0.0195932723404535,0.6312773609711437,0.7913888126148557,0.0177339120618837,0.4081396205970783,-895.107327041056,0.7790447420484301,1536.3756684932162,71.3121946592041,303.2414634121121,-0.7840059603179267,16.1211402551819,-0.2624055737119064,1.9490110515581271,71.72854301852738,-3.545912324562296,0.2091647400557233,123.64245128975372,110.07589052791351,585.0,1074.38,62276391.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,True
Zari-Jamani,Zari,19.8610391,78.7277188,2025,fallback_taluka_state,-4.361317722545474,29.770462130475323,-0.0139157449153569,0.6194728142227706,0.7864003604971064,0.0191384192633466,0.3947966202073452,-899.9744445851462,0.7786163569161287,1503.111799494472,71.90806398025535,303.39144045254943,-0.783254081778474,16.737291755659975,-0.2679299462216264,1.6744031515496696,68.0234280971459,-3.8334478496298567,0.2241604212124087,123.15658933256675,110.40490768427549,1622.0,2811.84,163784042.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,True
